type,created,tweet_type,text,url,view_count,retweet_count,like_count,reply_count,quote_count,media,lang,original_id,original_url,original_author_id,original_author_alias,original_author_url,source,location,hashtags,user_mentions,urls,card,alias,name,description,friend_count,follower_count,favorite_count,media_count,image,banner_image,created_at,is_verified
TwitterTweet,1720474008,reply,Boeing pays them off with advertising money,https://twitter.com/elonmusk/status/1810425324766687570,39617,183,1927,158,12,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810312679313039478,https://twitter.com/RobertMSterling/status/1810312679313039478,298754479,RobertMSterling,https://twitter.com/RobertMSterling,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '298754479', 'alias': 'RobertMSterling', 'name': 'Robert Sterling', 'url': 'https://twitter.com/RobertMSterling'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720473473,reply,…,https://twitter.com/elonmusk/status/1810423084194689073,125487,110,2233,242,36,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810395253867950315,https://twitter.com/SawyerMerritt/status/1810395253867950315,243013409,SawyerMerritt,https://twitter.com/SawyerMerritt,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '243013409', 'alias': 'SawyerMerritt', 'name': 'Sawyer Merritt', 'url': 'https://twitter.com/SawyerMerritt'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720473371,reply,💯,https://twitter.com/elonmusk/status/1810422655259959510,33705,169,1369,112,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1810352521661051280,https://twitter.com/StephenM/status/1810352521661051280,1329891389430243330,StephenM,https://twitter.com/StephenM,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1329891389430243330', 'alias': 'StephenM', 'name': 'Stephen Miller', 'url': 'https://twitter.com/StephenM'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720473283,reply,Yup,https://twitter.com/elonmusk/status/1810422285842694539,48079,114,1343,106,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",und,1810345747130335538,https://twitter.com/ggreenwald/status/1810345747130335538,16076032,ggreenwald,https://twitter.com/ggreenwald,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '16076032', 'alias': 'ggreenwald', 'name': 'Glenn Greenwald', 'url': 'https://twitter.com/ggreenwald'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462778,retweet,,https://twitter.com/elonmusk/status/1810422034956234896,2541471,12707,44125,1323,458,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1810378221977812992', 'image': 'https://pbs.twimg.com/media/GR_BZq4XQAAIomX.jpg'}], 'videos': []}",zxx,1810378225509618117,https://twitter.com/cb_doge/status/1810378225509618117,1389913567671975937,cb_doge,https://twitter.com/cb_doge,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720455523,retweet,"To counter the big pharma-funded-FUD on MDMA therapy, experts from the VA and 15 universities who actually know something about the topic have just responded. Based on all of the data and the science, they recommend FDA approval on August 11.
  👉 https://t.co/8jXEax24VZ",https://twitter.com/elonmusk/status/1810421975552295405,2035946,697,3517,209,48,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1810341895182450689', 'image': 'https://pbs.twimg.com/media/GR-gXLBbgAEyK4i.png'}], 'videos': []}",en,1810347792600297976,https://twitter.com/FutureJurvetson/status/1810347792600297976,125499355,FutureJurvetson,https://twitter.com/FutureJurvetson,"{'type': 'TwitterTweetSource', 'url': 'https://mobile.twitter.com', 'title': 'Twitter Web App'}",,[],[],"[{'type': 'TwitterTweetURL', 'display_url': 'scientiststatementonptsd.com', 'expanded_url': 'https://www.scientiststatementonptsd.com', 'url': 'https://t.co/8jXEax24VZ'}]",{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720473062,reply,!!,https://twitter.com/elonmusk/status/1810421358247256566,31491,108,1097,76,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810392774212235739,https://twitter.com/BasedMikeLee/status/1810392774212235739,1551266822460162051,BasedMikeLee,https://twitter.com/BasedMikeLee,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1551266822460162051', 'alias': 'BasedMikeLee', 'name': 'Mike Lee', 'url': 'https://twitter.com/BasedMikeLee'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720472929,reply,True,https://twitter.com/elonmusk/status/1810420801965056140,43527,57,939,107,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810393992816902595,https://twitter.com/BillyM2k/status/1810393992816902595,30699048,BillyM2k,https://twitter.com/BillyM2k,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '30699048', 'alias': 'BillyM2k', 'name': 'Shibetoshi Nakamoto', 'url': 'https://twitter.com/BillyM2k'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720472906,reply,!!,https://twitter.com/elonmusk/status/1810420704518799656,44101,138,1818,59,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810418078045671556,https://twitter.com/BillMelugin_/status/1810418078045671556,1071585991,BillMelugin_,https://twitter.com/BillMelugin_,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1071585991', 'alias': 'BillMelugin_', 'name': 'Bill Melugin', 'url': 'https://twitter.com/BillMelugin_'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720472807,reply,!!,https://twitter.com/elonmusk/status/1810420286795194415,22060,57,644,39,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810401847729074471,https://twitter.com/Henrik_Palmgren/status/1810401847729074471,2231109295,Henrik_Palmgren,https://twitter.com/Henrik_Palmgren,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '2231109295', 'alias': 'Henrik_Palmgren', 'name': 'Henrik Palmgren 🇸🇪 ᛟ', 'url': 'https://twitter.com/Henrik_Palmgren'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720472092,reply,!!,https://twitter.com/elonmusk/status/1810417288316641367,148598,418,4130,188,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810385358351380779,https://twitter.com/libsoftiktok/status/1810385358351380779,1326229737551912960,libsoftiktok,https://twitter.com/libsoftiktok,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1326229737551912960', 'alias': 'libsoftiktok', 'name': 'Libs of TikTok', 'url': 'https://twitter.com/libsoftiktok'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462762,retweet,"I like our mission statement ""understand the universe"".

To me, “universe” is a metaphor for “everything”, meaning the AI’s knowledge should be all-encompassing. “understand” means that we not only build AI for humans, but specifically to advance human understanding.",https://twitter.com/elonmusk/status/1810378743107694797,1403687,725,4715,529,34,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810378158379872486,https://twitter.com/TobyPhln/status/1810378158379872486,1023014000,TobyPhln,https://twitter.com/TobyPhln,"{'type': 'TwitterTweetSource', 'url': 'https://mobile.twitter.com', 'title': 'Twitter Web App'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462877,reply,"Common story. For my friends (excluding me lol), average is ~1, where 2.1 is replacement rate",https://twitter.com/elonmusk/status/1810378640145920379,56748,58,1244,190,12,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810121149600190715,https://twitter.com/Molson_Hart/status/1810121149600190715,3283379683,Molson_Hart,https://twitter.com/Molson_Hart,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '3283379683', 'alias': 'Molson_Hart', 'name': 'molson 🧠⚙️', 'url': 'https://twitter.com/Molson_Hart'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462770,reply,Yeah!,https://twitter.com/elonmusk/status/1810378191896514811,35006,40,976,77,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810086450609729803,https://twitter.com/IMAO_/status/1810086450609729803,18677260,IMAO_,https://twitter.com/IMAO_,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '18677260', 'alias': 'IMAO_', 'name': 'Frank J. Fleming', 'url': 'https://twitter.com/IMAO_'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462712,quote,Great idea!!,https://twitter.com/elonmusk/status/1810377948811481340,18540640,11859,76033,3489,377,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810291070431056058,https://twitter.com/stevenmarkryan/status/1810291070431056058,31263848,stevenmarkryan,https://twitter.com/stevenmarkryan,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462673,reply,Much appreciated!,https://twitter.com/elonmusk/status/1810377781781659761,34104,41,896,67,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810349363308216344,https://twitter.com/ajtourville/status/1810349363308216344,874776246592430080,ajtourville,https://twitter.com/ajtourville,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '874776246592430080', 'alias': 'ajtourville', 'name': 'ALEX', 'url': 'https://twitter.com/ajtourville'}, {'type': 'TwitterUserMention', 'id': '1330170106501079041', 'alias': 'Starlink', 'name': 'Starlink', 'url': 'https://twitter.com/Starlink'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720462638,quote,"Arizona requires proof of citizenship to vote in state elections, but explicitly does not for federal elections. This is messed up.",https://twitter.com/elonmusk/status/1810377638269038622,20194852,38419,133882,6506,1387,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810277222084755890,https://twitter.com/nedryun/status/1810277222084755890,15455253,nedryun,https://twitter.com/nedryun,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720461984,reply,!!,https://twitter.com/elonmusk/status/1810374895169319391,77857,133,3386,111,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1810366984732700675,https://twitter.com/GadSaad/status/1810366984732700675,116579971,GadSaad,https://twitter.com/GadSaad,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '116579971', 'alias': 'GadSaad', 'name': 'Gad Saad', 'url': 'https://twitter.com/GadSaad'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720461802,reply,😂,https://twitter.com/elonmusk/status/1810374131931885680,42994,32,855,57,2,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1810259090288890181,https://twitter.com/nir_III/status/1810259090288890181,951193559205580801,nir_III,https://twitter.com/nir_III,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '951193559205580801', 'alias': 'nir_III', 'name': 'nir.eth ☁️🌿🟣🐦', 'url': 'https://twitter.com/nir_III'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720461717,tweet,,https://twitter.com/elonmusk/status/1810373775579558240,36322243,22073,339087,9456,1178,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1810373769422319621', 'image': 'https://pbs.twimg.com/media/GR-9Wf0aMAUfBU7.jpg'}], 'videos': []}",zxx,,,,,,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720461448,reply,😂,https://twitter.com/elonmusk/status/1810372646594556152,76477,47,1874,156,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1810291340611133710,https://twitter.com/krassenstein/status/1810291340611133710,133938408,krassenstein,https://twitter.com/krassenstein,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '133938408', 'alias': 'krassenstein', 'name': 'Brian Krassenstein', 'url': 'https://twitter.com/krassenstein'}, {'type': 'TwitterUserMention', 'id': '2233154425', 'alias': 'StephenKing', 'name': 'Stephen King', 'url': 'https://twitter.com/StephenKing'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720459703,reply,"Yeah, that needs to be done",https://twitter.com/elonmusk/status/1810365324706934934,42857,74,1548,250,13,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1810361881569140863,https://twitter.com/nima_owji/status/1810361881569140863,1324273819184361472,nima_owji,https://twitter.com/nima_owji,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1324273819184361472', 'alias': 'nima_owji', 'name': 'Nima Owji', 'url': 'https://twitter.com/nima_owji'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
